5

1.1862958556138147869774002174381 1.7056436497739495550263200129848 9.8768886921942922185735369566828 13.363573827720582443134844652377 6.7006762014175214048350426310208

1.1481489340271644472579737339402 4.2743905804006345761081320233643 -4.4212149481236533432593205361627 -7.1929058630462661128035506408196 15.650306770020010915800412476528

1 1 1 1 1

11.235921030616351501407734758686 13.608534759341575082203235069755 12.603298052122056560619967058301 7.2029199270572004110135821974836 -2.5184158690717977080453238158952
8.0988239887735993249862076481804 -5.6199580607073933435913204448298 -9.9997440698216113474927624338306 -2.1761312876353682277397183497669 12.853455700830203056739264866337
-6.6800399460087644953887320298236 -1.60613417048678619458712546475 -9.3453033474672881908418275997974 -4.7975902870440503278359756222926 5.4522821947053135005489821196534
-1.236149247896681124814222130226 -9.8415902170147475658268376719207 -12.26296848782175175074371509254 4.6542920973334540590826691186521 7.6300142545948164141123015724588
3.5653117725334357857036593486555 -11.434228357238593432043671782594 6.5544888450413107960912384442054 8.5554023610964389234823102015071 10.905708259406864613083598669618
