5

5.7095110248627296556378496461548 10.392852205647184149484019144438 6.3063187228381094584506172395777 0.10000000000000053290705182007514 15.982678774148901368334918515757 

15.837765032666975884012572350912 -9.4287101387274017127992919995449 3.8572270930353376172661228338256 -7.7256771458942425923055452585686 -0.93636145988259855688085053770919 

1 1 1 1 1 

10.980163599311463684671252849512 0.7697329359985988217474073280755 6.1962400453622734630698687396944 15.976736709197069785659550689161 3.6990297919235488599554173561046 
-14.700316646545847021343433880247 -10.94695509925278287255423492752 16 13.313992675759054762352207035292 3.3035388269032961439108930790098 
7.0896846729795628405668139748741 16 -5.2235499578161705969137074134778 11.087606328578075931545754428953 1.1693167280637004612486862242804 
-8.6393365367473489158101074281149 1.9599616255030640754597470731824 -9.2295038437659222552156279562041 -4.1293818931930905691274347191211 -15.193426776616744788839241664391 
-6.699568588748165076651730487356 -2.8627040603913016525439161341637 9.332574240725955760922261106316 1.3396460893244050982531234694761 5.6652779173414176128176222846378 
